,date,sum,sup1,sup2,sup3,sup4
0,1,0.08729128800000001,0.754,0.205,0.557,0.444
1,2,,,,,
2,3,,,,,
3,4,0.051208615,0.7390000000000001,0.111,0.637,0.452
4,5,0.055555556,0.741,0.121,0.632,0.45399999999999996
5,6,0.06654914099999999,0.757,0.149,0.612,0.439
6,7,0.09034002,0.772,0.19699999999999998,0.5579999999999999,0.439
