,date,sum,sup1,sup2,sup3,sup4,sup5
0,1,,,,,,
1,2,,,,,,
2,3,0.073572008,0.645,0.601,0.41700000000000004,0.887,0.457
3,4,,,,,,
4,5,0.07027724,0.632,0.608,0.40700000000000003,0.895,0.45399999999999996
5,6,,,,,,
6,7,,,,,,
