,date,sum,sup1,sup2,sup3,sup4
0,1,0.08858897800000001,0.557,0.204,0.868,0.444
1,2,0.140035706,0.619,0.304,0.9009999999999999,0.452
2,3,0.139844746,0.645,0.309,0.887,0.457
3,4,0.133921411,0.637,0.297,0.897,0.452
4,5,0.12733720199999998,0.632,0.285,0.895,0.45399999999999996
5,6,0.115381225,0.612,0.261,0.888,0.439
6,7,0.08728126300000001,0.5579999999999999,0.21100000000000002,0.872,0.439
