,acchr,dayofweek
0,14,6
1,17,1
2,7,2
3,17,1
4,18,7
5,18,7
6,18,7
7,1,4
8,2,7
9,7,6
10,22,6
11,11,6
12,6,2
13,8,2
14,8,2
15,6,1
16,10,1
17,18,3
18,18,3
19,17,7
20,9,7
21,5,6
22,16,2
23,0,4
24,11,6
25,17,7
26,12,2
27,18,3
28,8,2
29,11,3
30,17,2
31,13,3
32,99,4
33,22,1
34,19,7
35,12,1
36,9,7
37,4,5
38,16,7
39,11,4
40,0,1
41,18,7
42,10,5
43,21,5
44,12,4
45,16,3
46,9,5
47,9,5
48,10,6
49,20,6
50,7,4
51,15,6
52,12,1
53,12,2
54,18,6
55,15,3
56,21,5
57,11,4
58,10,2
59,18,4
60,6,3
61,13,4
62,7,4
63,20,2
64,16,4
65,12,6
66,15,7
67,6,6
68,6,6
69,16,6
70,9,4
71,6,3
72,1,4
73,9,1
74,5,2
75,7,4
76,14,4
77,10,2
78,15,6
79,4,6
80,12,1
81,18,7
82,20,5
83,1,1
84,14,3
85,11,4
86,12,4
87,21,5
88,14,6
89,23,3
90,18,7
91,9,3
92,9,3
93,16,5
94,13,5
95,16,7
96,9,7
97,16,2
98,11,5
99,15,3
100,5,3
101,9,6
102,12,6
103,7,6
104,10,7
105,15,7
106,4,5
107,4,5
108,9,5
109,15,1
110,8,7
111,15,6
112,6,6
113,10,3
114,10,3
115,2,4
116,7,4
117,13,6
118,16,1
119,20,6
120,20,6
121,6,4
122,15,3
123,15,4
124,7,1
125,9,5
126,20,7
127,19,7
128,15,6
129,20,7
130,6,5
131,5,3
132,8,4
133,11,4
134,10,7
135,11,2
136,0,2
137,0,1
138,16,2
139,16,2
140,19,2
141,19,2
142,22,2
143,23,3
144,17,4
145,15,6
146,17,6
147,7,7
148,12,7
149,17,6
150,8,4
151,4,6
152,15,2
153,16,2
154,14,3
155,23,3
156,14,4
157,18,7
158,8,6
159,10,6
160,10,5
161,14,7
162,9,1
163,18,2
164,21,2
165,11,3
166,19,1
167,20,7
168,7,3
169,12,4
170,4,5
171,5,7
172,18,7
173,22,3
